,,,,,,,,,,,,,,,,,,,
,,SOMEKA INFO LISTS,,,,,,,,,,,,,,,,,
,,INC 5000 - 2020 VERSION,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,DISCLAIMER:,,"This list is officially published by Inc Magazine. Mansueto Ventures LLC has full rights to sell or distribute the list. 
This is a limited version of the original data. You can find the full version here: www.inc.com. Someka is not associated with Inc. 
(There are some discrepancies in the original data on Inc website such as duplicate entries. Someka is not responsible with data accuracy of the list).",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Rank,Company,Employees,Growth,Industry,Revenue ($M),State,City,Metro,Years on the List,Website,,,,,,,,
,1373,Whitestone Works,14,325%,Advertising & Marketing,4.55,New York,New York,New York,3,whitestonebranding.com,,,,,,,,
,1374,Buddha Teas,46,325%,Food & Beverage,8.35,California,Carlsbad,San Diego,2,buddhateas.com,,,,,,,,
,1375,Buckley Futures,35,325%,Construction,20.63,Pennsylvania,Philadelphia,Philadelphia,4,vbc.co,,,,,,,,
,1376,Boinca  Inc. / Arctic Fox,25,324%,Consumer Products & Services,16.53,California,Gardena,Los Angeles,1,ArcticFoxHairColor.com,,,,,,,,
,1377,CircusTrix,"16,337",324%,Consumer Products & Services,223.43,Utah,Provo,Provo,4,circustrix.com,,,,,,,,
,1378,Mortgage Financial Services,180,324%,Financial Services,30.61,Texas,Flower Mound,Dallas,5,MortgageFinancial.com,,,,,,,,
,1379,Health Union,171,324%,Health,40.92,Pennsylvania,Philadelphia,Philadelphia,3,health-union.com,,,,,,,,
,1380,HitPoint,26,324%,Software,4.37,Massachusetts,Greenfield,-,1,hitpointstudios.com,,,,,,,,
,1381,Keystone Perfusion Services PC,49,323%,Health,4.39,South Carolina,Mount Pleasant,Charleston,2,keystoneperfusion.com,,,,,,,,
,1382,Vantage Point Consulting,12,323%,Financial Services,3.38,Texas,Dallas,Dallas,1,vantagepoint.io,,,,,,,,
,1383,F. H. Cann & Associates,456,321%,Financial Services,60.04,Massachusetts,North Andover,Boston,2,fhcann.com,,,,,,,,
,1384,Elder Care Homecare,111,321%,Health,4.72,New York,Scarsdale,New York,1,eldercarehomecare.com,,,,,,,,
,1385,Chronovo,25,321%,Insurance,5.19,Massachusetts,Burlington,Boston,2,chronovo.com,,,,,,,,
,1386,SPENGA,18,321%,Health,2.97,Illinois,Homer Glen,Chicago,1,spenga.com,,,,,,,,
,1387,Siege Media,86,321%,Advertising & Marketing,7.35,California,San Diego,San Diego,4,siegemedia.com,,,,,,,,
,1388,LINQM,65,321%,Business Products & Services,3.40,California,Mission Viejo,Los Angeles,1,linqm.com,,,,,,,,
,1389,BRAX Roofing,30,321%,Construction,5.91,Maryland,Gaithersburg,Washington,1,braxroofing.com,,,,,,,,
,1390,The Ricciardi Group,10,320%,Advertising & Marketing,3.76,New York,New York,New York,2,thericciardigroup.com,,,,,,,,
,1391,Connected Solutions Group,96,320%,Telecommunications,24.33,Virginia,Mechanicsville,Richmond,2,csgstore.net,,,,,,,,
,1392,Forward Financing,234,320%,Financial Services,119.37,Massachusetts,Boston,Boston,4,forwardfinancing.com,,,,,,,,
,1393,AML RightSource,"1,002",319%,Financial Services,86.03,Ohio,Cleveland,Cleveland,2,amlrightsource.com,,,,,,,,
,1394,Kinsmen Group,23,319%,Software,5.27,Pennsylvania,West Chester,Philadelphia,2,kinsmengroup.com,,,,,,,,
,1395,AllSearch Professional Staffing,21,319%,Human Resources,2.39,Pennsylvania,York,York,2,allsearchinc.com,,,,,,,,
,1396,REBBL,40,319%,Consumer Products & Services,26.80,California,Emeryville,San Francisco,3,rebbl.co,,,,,,,,
,1397,Rastaclat,37,318%,Consumer Products & Services,24.48,California,Lakewood,Los Angeles,3,rastaclat.com,,,,,,,,
,1398,Fundation Group,153,318%,Financial Services,40.87,Virginia,Reston,Washington,1,fundation.com,,,,,,,,
,1399,Theery Corporation,14,318%,Human Resources,2.46,California,Lancaster,Los Angeles,1,theery.com,,,,,,,,
,1400,Quadrant Strategies,34,318%,Business Products & Services,16.48,District of Columbia,Washington,Washington,1,quadrantstrategies.com,,,,,,,,
,1401,Windows Direct USA,40,317%,Construction,7.19,Ohio,Cincinnati,Cincinnati,2,windowsdirectusa.com,,,,,,,,
,1402,TripleLift,308,317%,Advertising & Marketing,93.37,New York,New York,New York,4,triplelift.com,,,,,,,,
,1403,Index Analytics,82,317%,Government Services,15.11,Maryland,Baltimore,Baltimore,3,index-analytics.com,,,,,,,,
,1404,Pitisci & Associates,8,317%,IT Management,11.23,Florida,Tampa,Tampa,2,tampastaff.com,,,,,,,,
,1405,Open Influence,54,316%,Advertising & Marketing,31.76,California,Los Angeles,Los Angeles,3,openinfluence.com,,,,,,,,
,1406,Premier Asset Holdings,2,316%,Real Estate,2.86,California,Glendale,Los Angeles,1,premierassetholdings.com,,,,,,,,
,1407,JAG-ONE Physical Therapy,811,315%,Health,54.56,New Jersey,Woodbridge,-,1,jagonept.com,,,,,,,,
,1408,Sitetracker,161,315%,Software,13.99,California,Palo Alto,San Francisco,1,sitetracker.com,,,,,,,,
,1409,DMA Sales,89,315%,Manufacturing,70.57,South Carolina,Tabor City,-,4,dma-sales.com,,,,,,,,
,1410,Bolton Group,484,315%,Business Products & Services,8.75,Delaware,Wilmington,Philadelphia,3,boltonremote.com,,,,,,,,
,1411,Owens Harkey,127,315%,Advertising & Marketing,62.11,Arizona,Phoenix,Phoenix,8,ohpartners.com,,,,,,,,
,1412,SEMrush,750,314%,Software,92.34,Massachusetts,Boston,Boston,1,semrush.com,,,,,,,,
,1413,Waggl,42,314%,Software,4.94,California,Sausalito,San Francisco,2,waggl.com,,,,,,,,
,1414,Lean Media,11,314%,Advertising & Marketing,2.47,Missouri,Chesterfield,St. Louis,1,lean-media.com,,,,,,,,
,1415,Walk West,33,314%,Advertising & Marketing,6.71,North Carolina,Raleigh,Raleigh,3,walkwest.com,,,,,,,,
,1416,buyCASTINGS.COM,14,314%,Business Products & Services,4.60,Ohio,Miamisburg,Dayton,7,buycastings.com,,,,,,,,
,1417,Bubbies Ice Cream,105,314%,Food & Beverage,37.97,Arizona,Chandler,Phoenix,3,bubbiesicecream.com,,,,,,,,
,1418,Ceros,218,314%,Software,22.89,New York,New York,New York,3,ceros.com,,,,,,,,
,1419,Executech,188,314%,IT Management,54.38,Utah,South Jordan,Salt Lake City,8,executech.com,,,,,,,,
,1420,Quick Response Plumbing,42,314%,Construction,5.25,Utah,Midvale,Salt Lake City,2,beehiveplumbing.com,,,,,,,,
,1421,Perceptive Recruiting,6,313%,Human Resources,3.31,South Carolina,Greenville,Greenville,2,perceptiverecruiting.com,,,,,,,,
,1422,Creek Technologies,134,313%,Government Services,20.67,Ohio,Beavercreek,Dayton,1,creek-technologies.com,,,,,,,,
,1423,Crossflow Technologies,28,312%,Government Services,4.55,Alabama,Huntsville,Huntsville,2,crossflowtechnologies.com,,,,,,,,
,1424,Amherst Madison,8,312%,Real Estate,10.94,Idaho,Boise,Boise City,3,amherstmadisonlegacy.com,,,,,,,,
,1425,Tiger Pistol,44,311%,Advertising & Marketing,5.62,Texas,Austin,Austin,1,tigerpistol.com,,,,,,,,
,1426,Bluewater (Florida),90,311%,Advertising & Marketing,79.73,Florida,Clearwater,Tampa,4,bluewater.tv,,,,,,,,
,1427,Kipsu Inc,65,311%,Software,8.01,Minnesota,Minneapolis,Minneapolis,3,kipsu.com,,,,,,,,
,1428,Sundial Ind,35,311%,Manufacturing,3.19,California,Sun Valley,Los Angeles,2,sundialpowdercoating.com,,,,,,,,
,1429,Kindful,58,310%,Software,4.66,Tennessee,Brentwood,Nashville,1,Kindful.com,,,,,,,,
,1430,Globalgig,100,310%,Telecommunications,11.28,Texas,San Antonio,San Antonio,1,globalgig.com,,,,,,,,
,1431,Lief Organics,160,310%,Manufacturing,60.45,California,Valencia,Los Angeles,5,lieflabs.com,,,,,,,,
,1432,Crossfire Sound Productions,67,310%,Consumer Products & Services,4.67,New York,Brooklyn,New York,2,crossfiresound.com,,,,,,,,
,1433,Keyfactor,114,309%,Software,10.13,Ohio,Independence,Cleveland,1,keyfactor.com,,,,,,,,
,1434,Active Cyber,46,309%,Business Products & Services,7.08,Texas,Dallas,Dallas,1,activecyber.com,,,,,,,,
,1435,Onexte Consulting,5,309%,Security,2.06,Texas,Plano,Dallas,1,onexte.cm,,,,,,,,
,1436,Rovithis Realty,100,309%,Real Estate,6.78,Massachusetts,Agawam,-,1,rovithisrealty.com,,,,,,,,
,1437,Yoga International,52,309%,Media,10.13,Pennsylvania,Honesdale,-,3,yogainternational.com,,,,,,,,
,1438,Boaz Construction,12,309%,Construction,4.76,Indiana,Indianapolis,Indianapolis,1,michaelboazconstruction.com,,,,,,,,
,1439,EyeKor,32,308%,Health,7.21,Wisconsin,Madison,Madison,3,eyekor.com,,,,,,,,
,1440,Open Lending,85,308%,Financial Services,92.85,Texas,Austin,Austin,4,openlending.com,,,,,,,,
,1441,JP and Associates REALTORS,38,308%,Real Estate,9.62,Texas,Texas,Dallas,4,jpar.com,,,,,,,,
,1442,JustTech,51,307%,IT Management,11.50,Maryland,La Plata,Washington,1,justtech.com,,,,,,,,
,1443,WillowTree,546,307%,Software,84.86,Virginia,Charlottesville,-,9,willowtreeapps.com,,,,,,,,
,1444,MCI,"2,500",307%,Business Products & Services,64.93,Iowa,Iowa City,-,2,mci.world,,,,,,,,
,1445,Metis Solutions,431,306%,Government Services,77.50,Virginia,Arlington,Washington,7,metisolutions.com,,,,,,,,
,1446,The Exterior Company,78,306%,Construction,48.49,Pennsylvania,Lancaster,Lancaster,5,theexteriorcompany.com,,,,,,,,
,1447,Stepworks Recovery Centers,129,306%,Health,8.55,Kentucky,Elizabethtown,Elizabethtown,1,stepworks.com,,,,,,,,
,1448,Elite Auctions,39,306%,Real Estate,4.43,Florida,Naples,Naples,2,eliteauctions.com,,,,,,,,
,1449,Spatial Front,146,305%,Government Services,23.78,Virginia,Mclean,Washington,3,spatialfront.com,,,,,,,,
,1450,DefenseStorm,63,305%,Security,3.47,Georgia,Alpharetta,Atlanta,1,defensestorm.com,,,,,,,,
,1451,Spilt Ink SLC,46,305%,Business Products & Services,5.04,Utah,Salt Lake City,Salt Lake City,2,hugebrands.com,,,,,,,,
,1452,Marketing Doctor,16,305%,Advertising & Marketing,7.69,Massachusetts,Northampton,-,2,mymarketingdoctor.com,,,,,,,,
,1453,Sound Planning Group,19,304%,Financial Services,5.84,Washington,Kirkland,Seattle,1,soundplanninggroup.com,,,,,,,,
,1454,Kubikware,80,304%,Software,2.18,Florida,Aventura,Miami,2,kubikware.com,,,,,,,,
,1455,JavaPresse Coffee Company,5,304%,Consumer Products & Services,2.59,Wyoming,Cheyenne,-,1,javapresse.com,,,,,,,,
,1456,ENO8,30,304%,IT System Development,2.04,Texas,Plano,Dallas,1,eno8.com,,,,,,,,
,1457,Gulf Coast Crating,209,304%,Logistics & Transportation,15.70,Texas,Houston,Houston,4,gulfcoastcrating.com,,,,,,,,
,1458,Arcorp Structures,80,303%,Construction,9.90,Illinois,Chicago,Chicago,1,arcorpgroup.com,,,,,,,,
,1459,Skynet Innovations,17,303%,IT Management,2.15,Ohio,Batavia,Cincinnati,1,skynetinnovations.com,,,,,,,,
,1460,SaaSOptics,82,303%,Software,6.38,Georgia,Peachtree Corners,Atlanta,3,saasoptics.com,,,,,,,,
,1461,PandaDoc,262,303%,Software,21.22,California,San Francisco,San Francisco,2,PandaDoc.com,,,,,,,,
,1462,Blue Raven Solar,416,303%,Energy,72.51,Utah,Orem,Provo,2,blueravensolar.com,,,,,,,,
,1463,Mainstay Property Group,12,303%,Real Estate,3.54,Indiana,Indianapolis,Indianapolis,1,mainstaypropertygroup.com,,,,,,,,
,1464,Squadhelp,10,302%,Advertising & Marketing,4.16,Illinois,Hoffman Estates,Chicago,3,squadhelp.com,,,,,,,,
,1465,Gold Standard Telecom,19,302%,Telecommunications,3.91,Wisconsin,Madison,Madison,1,goldstandardtelecom.com,,,,,,,,
,1466,Core Spaces,309,302%,Real Estate,13.23,Illinois,Chicago,Chicago,1,corespaces.com,,,,,,,,
,1467,Continental Mapping Consultants,155,302%,Engineering,26.57,Wisconsin,Sun Prairie,Madison,3,continentalmapping.com,,,,,,,,
,1468,Ultimate Services Nationwide,85,302%,Business Products & Services,21.92,New York,Baldwin,New York,1,ultimateservices.us,,,,,,,,
,1469,ProSource360 Consulting Services,90,302%,Government Services,13.93,District of Columbia,Washington,Washington,2,prosource360.com,,,,,,,,
,1470,Atlanta Office Technologies,30,302%,Business Products & Services,9.73,Georgia,Norcross,Atlanta,2,youraot.com,,,,,,,,
,1471,Aspen Systems,14,302%,Manufacturing,18.23,Colorado,Wheat Ridge,Denver,3,aspsys.com,,,,,,,,
,1472,Cornerstone Construction Group,8,302%,Construction,2.32,Indiana,Indianapolis,Indianapolis,1,cornerstone-constructiongroup.com,,,,,,,,
,1473,V3 Electric,450,301%,Energy,48.03,California,El Dorado Hills,Sacramento,1,v3electric.com,,,,,,,,
,1474,Zenlayer,291,301%,Software,111.06,California,Diamond Bar,Los Angeles,1,zenlayer.com,,,,,,,,
,1475,Tipalti,238,301%,Software,22.78,California,San Mateo,San Francisco,3,tipalti.com,,,,,,,,
,1476,Waterfront Promotional Merchandising,6,301%,Business Products & Services,2.59,Connecticut,Westport,Bridgeport,1,waterfrontproforma.com,,,,,,,,
,1477,Affinity Home Lending,20,301%,Financial Services,2.86,Georgia,Marietta,Atlanta,1,AffinityHomeLending.com,,,,,,,,
,1478,Acorio,225,301%,Business Products & Services,36.95,Massachusetts,Boston,Boston,3,acorio.com,,,,,,,,
,1479,M-Rad,14,300%,Business Products & Services,3.34,California,Los Angeles,Los Angeles,1,m-rad.com,,,,,,,,
,1480,Roger West Creative,18,300%,Advertising & Marketing,4.42,Florida,Tampa,Tampa,1,rogerwest.com,,,,,,,,
,1481,Reunion Marketing,48,300%,Advertising & Marketing,5.15,North Carolina,Raleigh,Raleigh,1,reunionmarketing.com,,,,,,,,
,1482,Cloud Giants,17,299%,Business Products & Services,2.28,North Carolina,Morrisville,Raleigh,1,cloudgiants.com,,,,,,,,
,1483,100% Chiropractic,10,299%,Health,2.70,California,Rancho Santa Fe,San Diego,2,100percentchiropractic.com,,,,,,,,
,1484,CKP Management,14,299%,Construction,22.22,Texas,Amarillo,-,1,ckpconstruction.com,,,,,,,,
,1485,Andra Partners,9,298%,Financial Services,2.53,Tennessee,Franklin,Nashville,1,andrapartners.com,,,,,,,,
,1486,Silicon Valley Demolition,23,298%,Construction,8.14,California,Morgan Hill,San Jose,1,svdemolitioninc.com,,,,,,,,
,1487,Limina,8,298%,IT System Development,2.33,Colorado,Longmont,Boulder,1,limina.co,,,,,,,,
,1488,GLOBALTEX FINE LINENS,14,298%,Business Products & Services,3.82,Florida,Miami,Miami,2,globaltexusa.com,,,,,,,,
,1489,SageRider,218,297%,Energy,71.85,Texas,Stafford,Houston,3,sageriderinc.com,,,,,,,,
,1490,WalkMe,795,297%,Software,131.37,California,San Francisco,San Francisco,1,walkme.com,,,,,,,,
,1491,Motifworks,120,296%,Software,5.84,Maryland,Towson,Baltimore,3,motifworks.com,,,,,,,,
,1492,LumaForge,18,296%,Computer Hardware,5.11,California,Burbank,Los Angeles,1,lumaforge.com,,,,,,,,
,1493,Jacaruso Enterprises,130,296%,Travel & Hospitality,18.24,Texas,Round Rock,Austin,4,Jacaruso.com,,,,,,,,
,1494,NextGen Leads,105,296%,Insurance,45.70,California,San Diego,San Diego,2,nextgenleads.com,,,,,,,,
,1495,JELEC USA INC,32,296%,Energy,42.70,Texas,Houston,Houston,7,JELEC.COM,,,,,,,,
,1496,Flashpoint,138,295%,Security,28.28,New York,New York,New York,1,flashpoint-intel.com,,,,,,,,
,1497,BlueSky Resource Solutions,162,295%,Human Resources,12.63,Georgia,Atlanta,Atlanta,2,blueskyrs.com,,,,,,,,
,1498,AgAmerica Lending,72,294%,Financial Services,45.94,Florida,Lakeland,Lakeland,2,agamerica.com,,,,,,,,
,1499,Inverta,9,294%,Advertising & Marketing,3.83,Pennsylvania,Newtown Square,Philadelphia,1,inverta.com,,,,,,,,
,1500,SAC Incorporated,109,294%,Construction,21.76,Vermont,Williston,Burlington,3,sacincorporated.com,,,,,,,,
,1501,Nych Group,16,294%,Manufacturing,10.27,North Carolina,Charlotte,Charlotte,2,wambamfence.com,,,,,,,,
,1502,Fountainhead Commercial Capital,33,294%,Financial Services,8.44,Florida,Lake Mary,Orlando,2,fountainheadcc.com,,,,,,,,
,1503,Bright Power,145,293%,Energy,36.65,New York,New York,New York,5,brightpower.com,,,,,,,,
,1504,Transworld Business Advisors - Rocky Mountain,17,293%,Financial Services,4.37,Colorado,Lakewood,Denver,3,tworlddenver.com,,,,,,,,
,1505,Kids in the Game,142,293%,Education,4.43,New York,New York,New York,3,kidsinthegame.com,,,,,,,,
,1506,Circa Interactive,39,293%,Advertising & Marketing,10.67,California,San Diego,San Diego,3,circaedu.com,,,,,,,,
,1507,Channel Partners Capital,60,292%,Financial Services,41.16,Minnesota,Minnetonka,Minneapolis,8,channelpartnerscapital.com,,,,,,,,
,1508,Hawke Media,150,292%,Advertising & Marketing,21.65,California,Los Angeles,Los Angeles,3,hawkemedia.com,,,,,,,,
,1509,FE International,28,292%,Financial Services,6.66,New York,New York,New York,3,feinternational.com,,,,,,,,
,1510,SEI - Chicago,25,292%,Business Products & Services,6.94,Illinois,Chicago,Chicago,4,sei.com,,,,,,,,
,1511,Spiralyze,48,292%,Software,2.98,Georgia,Atlanta,Atlanta,1,spiralyze.com,,,,,,,,
,1512,SEI - Dallas,14,292%,Business Products & Services,3.80,Texas,Dallas,Dallas,3,sei.com,,,,,,,,
,1513,Liteye Systems,32,292%,Government Services,32.00,Colorado,Centennial,Denver,1,liteye.com,,,,,,,,
,1514,Anodyne,90,292%,Health,19.02,Wisconsin,Milwaukee,Milwaukee,1,anodyneshoes.com,,,,,,,,
,1515,Refermate,5,291%,Advertising & Marketing,2.15,California,Los Angeles,Los Angeles,1,refermate.com,,,,,,,,
,1516,Anson Belt & Buckle,5,291%,Retail,6.71,South Carolina,North Myrtle Beach,Myrtle Beach,3,ansonbelt.com,,,,,,,,
,1517,Altieri Transco American Claims Corporation,21,291%,Insurance,7.63,Florida,Tampa,Tampa,1,altieritransco.com,,,,,,,,
,1518,Confetti Momma,26,291%,Consumer Products & Services,2.90,Louisiana,Lafayette,-,1,confettimomma.com,,,,,,,,
,1519,BitPay,85,291%,Financial Services,6.21,Georgia,Alpharetta,Atlanta,1,bitpay.com,,,,,,,,
,1520,Disability Planners,100,290%,Insurance,12.06,Utah,Murray,Salt Lake City,4,disabilityplanners.com,,,,,,,,
,1521,Digital Hyve,48,290%,Advertising & Marketing,12.34,New York,Syracuse,-,3,digitalhyve.com,,,,,,,,
,1522,Beddy's,8,290%,Consumer Products & Services,12.67,Utah,West Jordan,Salt Lake City,3,beddys.com,,,,,,,,
,1523,Hubstaff,60,289%,Software,5.67,Indiana,Fishers,Indianapolis,3,hubstaff.com,,,,,,,,
,1524,TANCHES GLOBAL MANAGEMENT,5,289%,IT Management,3.05,Texas,Sugar Land,Houston,1,TANCHES.COM,,,,,,,,
,1525,Volta Logistics,41,289%,Logistics & Transportation,29.16,Minnesota,Minneapolis,Minneapolis,1,voltalogistics.com,,,,,,,,
,1526,New Era Technology,"1,200",288%,Telecommunications,298.05,New York,New York,New York,1,neweratech.com,,,,,,,,
,1527,The Intellekt Group,67,288%,Government Services,10.10,Texas,San Antonio,San Antonio,1,theintellektgroup.com,,,,,,,,
,1528,B. Deirmenjian DDS DBA Smiles West Dental and Braces,183,288%,Health,22.30,California,Victorville,Inland Empire,1,smileswest.com,,,,,,,,
,1529,SurvWest,48,288%,Engineering,7.57,Colorado,Englewood,Denver,3,survwest.com,,,,,,,,
,1530,Scrum50,30,287%,Advertising & Marketing,9.74,Connecticut,Norwalk,-,1,scrum50.com,,,,,,,,
,1531,Synergy Science,16,287%,Consumer Products & Services,6.64,Utah,Lehi,Salt Lake City,1,synergyscience.com,,,,,,,,
,1532,Hyper Networks,17,287%,IT Management,8.34,Nevada,Henderson,Las Vegas,2,Hypernetworks.com,,,,,,,,
,1533,Knesko,13,286%,Consumer Products & Services,2.09,California,Camarillo,Oxnard,1,Knesko.com,,,,,,,,
,1534,Precise Software Solutions,102,286%,IT System Development,26.27,Maryland,Rockville,Washington,3,precise-soft.com,,,,,,,,
,1535,CloudQ,110,286%,IT System Development,11.30,Georgia,Alpharetta,Atlanta,3,cloudq.net,,,,,,,,
,1536,The Charles Group NYC,27,286%,Advertising & Marketing,5.39,New York,New York,New York,2,thecharlesnyc.com,,,,,,,,
,1537,Utility Concierge,64,285%,Consumer Products & Services,9.20,Texas,Farmers Branch,Dallas,3,utilityconcierge.com,,,,,,,,
,1538,ADVANCED CARE PARTNERS,935,285%,Health,22.96,Georgia,Atlanta,Atlanta,5,advancedcarepartners.com,,,,,,,,
,1539,G2 Ops,89,285%,Government Services,13.07,Virginia,Virginia Beach,Virginia Beach,3,g2-ops.com,,,,,,,,
,1540,VCRNOW,15,285%,Business Products & Services,4.30,Texas,Red Oak,Dallas,1,vcrnow.com,,,,,,,,
,1541,Colaberry,88,285%,IT Management,14.03,Massachusetts,Boston,-,1,colaberry.com,,,,,,,,
,1542,Wells Solar & Electrical Services,79,285%,Energy,22.01,Texas,Austin,Austin,2,wellssolar.com,,,,,,,,
,1543,Lynker Technologies,346,284%,Government Services,46.06,Virginia,Leesburg,Washington,5,lynker.com,,,,,,,,
,1544,E&M Technologies,88,284%,Government Services,11.37,Virginia,Reston,Washington,2,eandmtech.com,,,,,,,,
,1545,Gray Down,12,284%,Advertising & Marketing,7.40,Pennsylvania,Philadelphia,Philadelphia,1,graydown.com,,,,,,,,
,1546,Crowley Design Group,26,284%,Construction,2.00,Massachusetts,North Attleboro,-,1,AHpainting.com,,,,,,,,
,1547,FP Complete Corporation,6,284%,Software,2.90,California,San Diego,San Diego,1,fpcomplete.com,,,,,,,,
,1548,CU Engage,20,283%,Business Products & Services,6.59,Florida,St Petersburg,Tampa,2,cuengage.com,,,,,,,,
,1549,RainFocus,182,283%,Software,22.48,Utah,Lehi,Provo,1,rainfocus.com,,,,,,,,
,1550,GYMGUYZ,344,283%,Health,6.61,New York,Plainview,New York,3,gymguyz.com,,,,,,,,
,1551,Realty Group,15,282%,Real Estate,19.67,Minnesota,Minneapolis,Minneapolis,1,realtygroupmn.com,,,,,,,,
,1552,UI Global Brands,7,282%,Consumer Products & Services,2.41,Texas,Frisco,Dallas,2,urbanhydration.com,,,,,,,,
,1553,CK Commercial,18,282%,Construction,26.04,Maryland,Millersville,Baltimore,1,ck-commercial.com,,,,,,,,
,1554,Ledge Lounger,45,281%,Consumer Products & Services,16.01,Texas,Brookshire,Houston,4,ledgeloungers.com,,,,,,,,
,1555,Greek House,40,281%,Consumer Products & Services,3.56,California,Los Angeles,Los Angeles,2,greekhouse.org,,,,,,,,
,1556,Midway Dental,216,280%,Health,91.39,Michigan,Livonia,Detroit,5,midwaydental.com,,,,,,,,
,1557,JTEK Data Solutions,12,280%,IT System Development,43.94,Maryland,Bethesda,Washington,2,jtekds.com,,,,,,,,
,1558,VSA,97,280%,Business Products & Services,5.54,l:New Jersey,"city:""Haddonfield""",-,3,vsaprospecting.com,,,,,,,,
,1559,Bookkeepers.com,12,280%,Education,5.46,Georgia,Suwanee,Atlanta,1,bookkeepers.com,,,,,,,,
,1560,Rapidops Inc,156,280%,Software,5.31,North Carolina,Charlotte,Charlotte,2,rapidops.com,,,,,,,,
,1561,4LegalLeads.com,16,279%,Advertising & Marketing,6.08,Washington,Tacoma,Seattle,1,4LegalLeads.com,,,,,,,,
,1562,CB Chandler Construction,13,279%,Construction,3.07,Virginia,Richmond,Richmond,1,cbchandler.com,,,,,,,,
,1563,Bridge Home Health & Hospice,854,279%,Health,87.50,California,San Diego,San Diego,1,bridgehh.com,,,,,,,,
